"['😂', '😂', '😂', '😂']",66638
"['🤘', '🤘']",66641
['🤔'],66646
['😊'],66653
['🥺'],66654
"['👏', '👏', '👏']",66655
['👍'],66666
['🙋\u200d♀️'],66667
"['🤣', '🤣']",66694
['🤔'],66696
['😉'],66699
['😀'],66702
"['🇵🇱', '🇧🇷', '🇮🇹', '🇳🇱', '🇮🇹', '🇨🇴', '🇮🇹', '🇧🇷', '🇫🇷', '🇪🇸', '🇮🇹']",66703
['🔵'],66704
['☀'],66708
['😄'],66710
['💐'],66715
"['🌹', '🌹', '🌹', '🌈']",66720
['🇲🇦'],66736
['❤️'],66745
"['♠️', '❤️']",66747
"['🤣', '🤣', '🤪']",66748
['😂'],66750
['😂'],66758
"['🎯', '❄️', '💨', '📌']",66762
['❤️'],66765
"['🤣', '🤣', '🤣']",66770
"['⭕', '⭕', '😂', '😂']",66774
['🤣'],66786
"['🤣', '🤦']",66788
['😡'],66791
['💔'],66793
"['😇', '😇', '😇']",66797
"['🌿', '🌼', '🌼', '🌿']",66799
"['💙', '🦅']",66810
"['😂', '😂', '😂']",66812
"['😅', '😅']",66820
['🥂'],66824
"['🤯', '🤦🏻\u200d♂️']",66825
['❤️'],66828
['👋'],66835
"['😍', '🤍']",66842
['💪'],66847
['💪'],66849
"['😱', '🤦🏽\u200d♂️']",66854
"['✍️', '👉']",66857
"['🔴', '🔗']",66865
['♥️'],66867
['😘'],66869
"['😂', '👇']",66872
"['🤦\u200d♂️', '🤦\u200d♂️', '🤦\u200d♂️']",66879
['🇺🇸'],66880
['❤'],66886
"['🤮', '🤮']",66888
"['🇮🇹', '♥️', '🇫🇷']",66889
['⬇️'],66890
"['😭', '💛']",66896
['👇'],66913
['🥳'],66923
"['🇸🇮', '👏', '🎥']",66926
['🅱️'],66929
"['💥', '❤️\u200d🔥', '🎉', '🍾', '🥳', '🤣', '🤣', '🤣']",66937
"['😒', '😕']",66944
"['🙃', '😂', '🎪', '🤡']",66948
"['💪', '💪', '💪']",66949
"['🤡', '‼️']",66957
['🦍'],66960
['😉'],66968
['🤣'],66973
"['😘', '🌹']",66977
['😂'],66982
"['🤡', '🤡', '🤡', '🤡']",66984
['😂'],67006
['😂'],67008
"['❤', '😂']",67009
['🙄'],67010
['❤️'],67023
['🤣'],67026
"['❤️\u200d🔥', '🍀']",67030
['🙄'],67040
"['😍', '😍', '😍', '😍', '📸', '♥️']",67052
['🥰'],67053
"['😡', '❌', '👎🏻']",67056
['🤗'],67059
['🇫🇷'],67070
['🟢'],67073
"['🤩', '🤩', '🤩', '🤩', '🤩', '😄', '😄']",67076
"['🥶', '😱', '😭']",67080
"['🤍', '❤️']",67086
['🙋🏻\u200d♂️'],67094
"['🎸', '🎸']",67112
['😡'],67114
"['😒', '😒', '😒']",67115
['🤡'],67119
"['😂', '😂', '😂']",67120
['😫'],67121
['🤣'],67128
['🙄'],67130
"['😎', '😂', '😇']",67136
"['🤣', '🤣', '🤣', '🤣']",67140
"['📢', '👉']",67142
['🇮🇹'],67149
['😢'],67151
['😇'],67158
"['🐐', '🐐', '🐐', '👎', '💩']",67160
['❤️\u200d🩹'],67169
['😂'],67170
['💕'],67177
"['😱', '😱', '😅']",67181
['🤣'],67182
['💙'],67190
"['🔥', '✅']",67191
"['😭', '😭', '😭']",67196
"['♥️', '♥️']",67202
['💔'],67205
['❤️'],67208
"['♥️', '💛']",67210
"['🤭', '🤭', '🤭']",67211
['🙈'],67219
"['😂', '😂', '👋🏻']",67223
"['😂', '😂', '😂']",67233
['👍🏻'],67236
['😬'],67241
['😏'],67243
"['💪', '💪', '💪', '🤞']",67244
['🙏'],67259
"['😂', '😂']",67263
['😎'],67270
"['🔴', '👉']",67274
['🥲'],67282
"['👏🏻', '👏🏻', '👏🏻']",67283
"['😍', '😋']",67287
"['🥺', '💔']",67289
['🙄'],67290
"['❤️', '🥹', '❤️', '💪🏻']",67292
"['😂', '😂', '😂']",67295
['🤔'],67296
"['💅🏻', '💅🏻', '💅🏻', '💅🏻', '💅🏻']",67300
['😁'],67301
['🤘'],67317
['✅'],67319
['😁'],67322
"['🤦🏻\u200d♀️', '🤬']",67330
['🖕🏼'],67332
['🤣'],67339
['⬇️'],67343
['🤣'],67344
"['🙌', '🇺🇦']",67346
['⬇'],67366
"['💕', '❤️', '❤️']",67367
"['🤡', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡']",67371
"['🤣', '🤣', '🤣']",67376
['⬇️'],67378
['🥹'],67396
['🙂'],67399
['😭'],67403
"['🤔', '🤔', '😂']",67406
"['🇮🇹', '🇮🇹', '🇮🇹', '🇮🇹', '🇮🇹', '🇮🇹', '🇮🇹']",67410
"['😂', '😂', '😂', '😂', '😂', '😂']",67411
"['🥹', '🥹', '🥹']",67412
"['😔', '👊🏻']",67416
"['🤔', '🤡']",67432
"['😍', '🥹']",67445
['❤️'],67446
['🧑\u200d🎤'],67447
['💜'],67462
"['❤️', '🧋']",67465
"['🫠', '🫠', '🫠', '🫠']",67467
['♥️'],67477
['🤔'],67491
['🇮🇹'],67505
"['🖤', '💙']",67509
"['😄', '😄', '😄', '🤣']",67511
"['🙏', '🙏', '🙏', '🙏']",67512
"['❤️', '❤️', '😌', '😉']",67514
"['😘', '😘']",67515
"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",67521
['😃'],67524
"['🔥', '🇺🇸', '🔥']",67525
"['😂', '❤️']",67526
['💚'],67528
['💪'],67532
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",67543
['🩸'],67551
['🤣'],67552
['🧵'],67555
"['🔥', '🔥', '🔥']",67558
"['✅', '⚪', '⚫']",67565
"['😂', '😂', '😂', '😂', '😂']",67566
"['😅', '👋🏻']",67568
['📲'],67569
['😂'],67584
['😒'],67590
['❤️'],67592
['🤡'],67595
['❤️'],67600
['😳'],67604
['😄'],67610
"['😂', '😂', '😂', '😛', '👅']",67612
['😅'],67618
['👋🏻'],67624
"['💙', '🇮🇹', '👏', '👏', '👏']",67627
"['🥰', '👏', '👏']",67628
['☁️'],67631
['💞'],67637
['🥰'],67648
['❤️'],67652
"['😅', '😅']",67656
['😬'],67665
['➡️'],67667
['😂'],67674
['❤️'],67680
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '😉', '😉', '😉', '😉']",67681
['🐱'],67688
['😋'],67690
"['🦅', '😉']",67691
['🇨🇭'],67698
"['😱', '🙈']",67708
"['⬇️', '📌']",67709
"['🌳', '🌖', '🕊️', '🌍', '🌎', '🌏', '☮️']",67712
['😢'],67717
['🤘'],67728
"['🤬', '🤬', '🖕🏾']",67737
['📚'],67741
"['📰', '🇫🇷', '🔚', '🔵']",67746
['😊'],67757
"['💪', '❤️']",67766
"['💜', '🛴', '💜', '💜', '💜', '🛴', '💜', '💜', '💜', '🛴', '💜', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '💙', '💚', '💜', '🧡', '❤️', '💙']",67770
['🤮'],67779
"['👇', '👇']",67787
"['❤️', '💛', '❤️', '💛', '❤️', '💛', '❤️', '💛', '❤️', '💛', '❤️', '💛', '💛', '❤️']",67794
"['🟥', '🟥']",67803
"['😁', '😁']",67808
"['🤣', '🤣', '🤣', '🤣']",67813
"['❤️', '🥇']",67817
['😎'],67825
['👍🏻'],67834
['🤣'],67835
['😂'],67838
"['⚪', '⚫']",67839
['😉'],67846
['😎'],67851
"['😥', '🙏', '💔', '🌈', '🌈', '🌈']",67863
['✨'],67868
['😉'],67871
['🤦\u200d♀️'],67877
"['☀️', '🤗', '🌹', '❤️']",67881
['💯'],67883
"['😂', '😂', '😂']",67884
['🤣'],67886
"['😁', '😎']",67901
['🎂'],67907
['😊'],67936
"['🤬', '🤬', '🤬']",67940
"['❤️', '😔', '🥰']",67944
"['🔴', '🔴']",67948
"['🔥', '❤️', '⚫', '😂']",67951
"['💩', '💩', '🤮', '🤮']",67964
"['🇺🇦', '♥️', '♥️', '♥️']",67968
['👍'],67971
['❤️'],67977
"['🚫', '🚫']",67982
['👉'],67989
['🤣'],67996
"['😂', '😂', '😂']",67997
"['✈️', '✈️', '✈️']",68000
"['▶', '▶']",68005
"['🤣', '🤣', '🤣']",68008
"['🤮', '🤮', '🤮']",68014
['😉'],68015
"['❤️', '🕉']",68018
['😂'],68024
"['💪', '😅']",68026
['👍🏻'],68028
['😎'],68030
['😘'],68035
"['📢', '📷']",68038
"['👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏', '👏']",68042
"['🤣', '🤣', '🤣', '🙂', '😘']",68045
"['🤪', '🤪', '🤪']",68048
"['🇿🇦', '✌🏾', '🇵🇸']",68049
['😎'],68059
['😉'],68062
"['🤟🏻', '🫢']",68066
"['🤷', '👋']",68072
"['🙂', '🙂', '🙂', '🙂', '🙂']",68076
"['👇', '👇', '👇']",68081
['😇'],68082
['😰'],68087
"['🇮🇹', '🟨', '🟨', '⬜', '⬜', '⬜', '⬜', '⬜', '🟨', '⬜', '🟨', '⬜', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",68092
['😂'],68095
['😂'],68112
['🙋\u200d♂️'],68116
"['🥰', '🌹', '😘', '🤗', '♥️', '😘']",68119
"['❤️', '😍', '🍑']",68134
"['🖤', '💙']",68148
['🤦'],68149
"['🙏', '🇮🇹']",68157
"['🤣', '😅', '🤣', '🤣']",68159
"['💐', '🎂', '🥂', '🍾', '🎶', '🎶', '🎶']",68165
"['🇷🇺', '🇺🇦']",68169
"['😂', '😂', '😂']",68176
['🤮'],68182
"['🤣', '🤣', '🤣']",68186
['😰'],68198
"['🎙', '🎙', '🎙']",68213
['🤭'],68215
['🎨'],68218
['🤣'],68224
"['🥰', '😄']",68225
['🙏'],68229
"['🚺', '💘', '💘', '💘', '💘']",68236
['😆'],68243
['🟨'],68247
['😘'],68250
['❤️'],68255
['😌'],68262
['😍'],68267
['🤡'],68269
"['😂', '😂', '😂']",68274
['💀'],68290
"['😔', '😔', '😔']",68292
['😂'],68296
['🙈'],68303
"['❤️', '❤️', '❤️']",68307
"['🇧🇾', '🇷🇺', '🇧🇾', '🇧🇾', '🇷🇺']",68308
"['😂', '😂', '😂', '😂', '😂', '😂']",68313
['😁'],68322
"['👅', '🔥']",68323
['😂'],68324
['😉'],68325
"['🤣', '🤣', '🤣']",68339
"['💥', '💥']",68341
['🩸'],68355
['🥰'],68370
['✉️'],68375
['😂'],68377
"['😂', '😂', '😂']",68379
"['😱', '😱', '😱', '😱', '😱', '😱']",68392
['🤗'],68396
['😂'],68397
"['😍', '😍', '😍']",68401
"['💘', '💘']",68405
['🇪🇺'],68406
"['😅', '😅']",68407
"['🔴', '🔴', '🔴']",68411
"['💀', '💀', '💀']",68417
['😜'],68434
['🙏'],68444
"['🤣', '🤣', '🤣', '🤦\u200d♂️', '😭']",68446
['😩'],68448
['⬇️'],68450
['😘'],68451
['😄'],68457
['🤣'],68458
['🤔'],68462
"['😊', '😊', '🤙']",68465
['🤬'],68469
"['🎉', '🤍', '🤍', '🤍']",68471
['🤣'],68472
['🇵🇸'],68479
"['💛', '❤️']",68480
"['🤣', '🤣', '🤣', '🤣', '🤣']",68483
"['⬜', '⬜', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩']",68487
['😞'],68491
['🤔'],68493
"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛', '💛']",68494
['🌹'],68495
['🤮'],68503
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🇮🇹', '🇮🇹']",68512
['🐉'],68516
"['😂', '😂', '😂', '😂', '😂']",68518
['🇺🇳'],68525
"['🕯', '🕯', '🕯']",68527
"['©', '©']",68531
['👏'],68535
['♥️'],68542
['🔴'],68550
"['🤗', '🤗', '🤗']",68554
"['👅', '💦', '💧', '💦', '💦', '💋']",68561
"['😂', '😂', '😂']",68567
['🙈'],68577
"['🏟', '👊', '✨']",68590
['😁'],68595
['🔥'],68605
['🤗'],68614
['🤬'],68621
['😂'],68634
['🤪'],68637
['⭐'],68639
"['🫦', '🫦', '🫦']",68654
"['😂', '😂', '😂', '😂', '😂']",68656
['💖'],68663
"['😂', '😂']",68665
['😅'],68666
"['😂', '😂', '😂']",68676
"['😂', '😂', '😂']",68685
"['🤡', '😏']",68690
['🤷\u200d♀️'],68691
"['🤡', '🤡']",68698
"['😅', '😂', '😜', '🤷\u200d♀️']",68732
['❤️'],68734
['😡'],68737
"['😂', '🤣', '🤣']",68745
"['🤣', '🤣', '🤣']",68756
"['🤔', '🤔', '🤣', '🤣', '🤣']",68776
"['👉', '👈']",68782
"['😂', '🤝🏻']",68787
"['😅', '😅', '😅']",68796
['🤗'],68799
['❤️'],68803
['🔴'],68809
"['😂', '😂', '😂']",68812
['😡'],68821
['😀'],68829
"['🤣', '🤣', '🤣', '🤣', '🤣']",68834
['😂'],68836
['🌹'],68837
"['❗', '❗', '❗', '📦', '⭕', '🚼', '📏']",68840
['💚'],68841
"['🤪', '😜', '😛', '🤣', '😂', '🤣', '😂', '🤣', '😂', '🤣', '😂']",68851
['🤞🏻'],68877
['😎'],68878
['😁'],68890
"['➕', '➕', '➕', '🎯', '📌']",68895
"['🥳', '🥳', '🥳', '🤺']",68901
"['😂', '😂', '😂']",68911
"['😂', '😂', '😂']",68919
['🥵'],68920
['👇'],68930
['😂'],68939
['💪'],68940
['☺️'],68941
['🤣'],68942
"['😂', '😂', '😂']",68949
"['😂', '😂', '😂']",68959
"['😂', '😂', '😂', '😂']",68965
"['🤣', '🤣', '🤣']",68973
"['👏', '👏', '👏']",68984
"['❤️', '🥂']",68985
['⤵️'],68991
['🤷🏻\u200d♂️'],68995
['🇮🇹'],68996
"['😂', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",68999
"['💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦', '💦']",69011
['😉'],69013
['😍'],69016
"['🤮', '🤮', '🤮']",69020
"['😅', '🥵', '🐍']",69021
['✊🏻'],69036
"['💞', '🙏']",69037
"['👁️', '👄', '👁️']",69040
['😀'],69052
"['😂', '😂']",69059
['😅'],69066
"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️']",69078
"['🤣', '🤣', '🤣', '🤣']",69080
"['😂', '😅']",69084
['😎'],69090
['🤦'],69100
"['❤️', '❤️', '💙', '💙']",69103
['💪'],69108
"['😡', '😡', '😡']",69111
['🤣'],69123
"['🎼', '😉', '🌹', '👍']",69125
['🧜\u200d♀️'],69130
"['😂', '😂', '😂', '😂', '🇮🇹', '🇮🇹']",69135
['😅'],69137
"['🙄', '💖']",69142
['❤️'],69148
['🤔'],69158
"['😉', '😊']",69159
"['🎊', '🎊', '🎊', '🎊']",69161
"['😁', '⚡']",69167
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",69171
"['😭', '🤧']",69173
"['🗞️', '🤩', '💪', '🎯', '🔎', '➡️']",69174
"['😂', '🤡']",69182
['😅'],69184
['☹️'],69188
['😉'],69199
['🤤'],69200
"['🤣', '😂']",69203
['👌🏻'],69206
"['😂', '😁', '🔥', '🔥', '🔥']",69209
"['🔔', '🔔', '🔔', '🔔', '🔔', '🔔', '🌹', '🌹', '🌹']",69216
"['😝', '😝', '😝']",69218
['😂'],69225
['👀'],69231
['😍'],69232
"['🤣', '🤣', '🤣', '🤣']",69234
['🤷\u200d♀️'],69240
['😂'],69245
['👍🏻'],69246
"['😂', '😂', '😂']",69265
['😉'],69267
"['😂', '😂', '😂', '😂']",69271
"['💖', '🌖']",69272
['™️'],69280
['🤦\u200d♂️'],69292
['😐'],69294
"['⚽', '👏']",69295
"['😡', '😡']",69298
['😅'],69300
['😘'],69303
['👍'],69307
"['🚨', '🚨', '👇🏻']",69308
"['❤', '❤', '❤', '❤', '❤']",69309
"['💔', '💔', '💔', '💔', '💔', '💔', '😞', '😞', '😞', '😞', '😞', '😞', '😞', '😞']",69311
['😉'],69327
['😁'],69333
['😂'],69356
['😅'],69362
['❗'],69364
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",69365
"['🤍', '🖤']",69366
"['😭', '😭']",69369
"['🫤', '😒']",69372
['😉'],69375
"['☀️', '☀️']",69379
"['😂', '😂', '😂', '🥂', '🥂', '🥳', '🥳', '🥳', '🥳']",69395
"['😔', '🙏']",69403
"['😍', '😍', '😍']",69404
"['🧵', '👇']",69412
"['🕊', '🤗', '👋', '👋']",69416
['❤️'],69419
['☀️'],69421
"['🌹', '👍']",69430
"['👉🏼', '👇🏼']",69432
"['💖', '🎄', '🥰']",69437
"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",69438
"['🤦🏻\u200d♂️', '🤦🏻\u200d♂️', '🤦🏻\u200d♂️']",69448
['🤔'],69453
"['🌹', '☁️']",69454
"['💫', '🌟', '🌟']",69458
['❤️'],69462
"['🤝', '😍', '🚴\u200d♂️']",69472
"['🇸🇮', '🏳️\u200d🌈', '✌️']",69485
"['😥', '😥', '😥', '💔', '💔']",69494
['😁'],69496
"['👍🏻', '👍🏻', '👍🏻']",69507
"['⚽', '❤', '🖤']",69516
"['📚', '🌍']",69530
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",69536
"['💐', '✨']",69538
['❤️'],69545
"['😂', '♥️']",69575
['👉'],69586
['💃🏼'],69589
['😂'],69591
['🤣'],69592
['🌙'],69600
"['🤣', '🤣', '🤣', '🤣']",69607
"['😡', '🤬', '🤬']",69610
"['❤️\u200d🩹', '❤️\u200d🩹', '❤️\u200d🩹', '❤️\u200d🩹', '❤️\u200d🩹']",69611
"['👊', '👻']",69614
"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",69630
['😘'],69631
['😅'],69633
['😊'],69637
"['👍🏻', '😘']",69638
"['🤣', '🤣', '🤣']",69650
['😜'],69651
['📌'],69660
['❤️'],69670
['🤢'],69675
"['🙏', '👇']",69691
['🥺'],69700
['🫶🏻'],69701
['😅'],69706
"['😵\u200d💫', '😵\u200d💫', '😵\u200d💫']",69708
['♥️'],69712
"['🇮🇹', '🟨', '🟩', '⬜', '⬜', '⬜', '🟩', '🟩', '🟨', '⬜', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩']",69716
['🙌'],69731
['🤷🏻\u200d♀️'],69737
['📸'],69739
['😳'],69741
"['🇮🇹', '🇷🇺', '🧵']",69743
"['😫', '😫']",69755
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '😍']",69756
"['🥰', '☕']",69773
"['🟨', '⬜', '⬜', '⬜', '⬜', '⬜', '🟩', '⬜', '🟨', '🟩', '🟩', '🟩', '⬜', '🟨', '🟩', '🟩', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",69780
['😥'],69788
['🥲'],69804
['🙂'],69813
"['😭', '🇮🇹', '😭']",69816
"['❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '❤️', '🤗', '🤗', '🤗', '🤗', '🤗', '🤗', '🤗', '🤗']",69820
"['❤️', '🤗', '🥳']",69833
"['📌', '📌', '📌', '📌']",69836
['🤣'],69841
['♥️'],69842
"['🤔', '☺️']",69852
['😅'],69871
['😱'],69872
"['😄', '😄']",69878
['😅'],69880
"['😅', '😅']",69883
['🤣'],69890
['❤️'],69903
['😬'],69911
['❤️'],69914
['🌲'],69918
['🤓'],69923
['❤️'],69925
['👌'],69928
['🫶🏻'],69932
"['👑', '👑', '👑', '👑', '👑']",69951
"['😂', '😂', '😂']",69953
"['🌹', '☺️', '🥂']",69955
"['🙏', '💖', '🙏', '🙏', '🙏', '🙏', '🙏', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '⚠️', '🔄', '🔄', '🔄', '🔄', '🔄', '🔄', '🔄', '🔄']",69959
['😅'],69963
['😂'],69978
"['🙏', '🙏', '🙏', '🙏', '🙏', '😭', '☘️', '🐾', '🌸', '🥰', '🌺', '💔', '💔', '💔', '🐞']",69980
"['😡', '❤️']",69988
['😕'],69991
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",69997
"['🌈', '🦄', '🏳️\u200d🌈']",69998
['😁'],70019
"['😂', '😂', '😂']",70030
"['😅', '😂']",70033
['😂'],70038
['🔵'],70041
['💪'],70042
['😀'],70047
['🥶'],70048
"['😂', '😂', '😂', '😂', '😂', '😂', '😂']",70059
['🆘'],70060
['😄'],70061
['😂'],70069
['😂'],70078
"['🤣', '🤣', '🤣', '🤣']",70092
['💬'],70094
['🖤'],70098
"['😊', '🌟', '🌟', '🌟', '🤗', '😘', '😘', '😘', '🕊', '👋', '👋']",70104
"['🤣', '🤣', '🤣', '🤣']",70109
"['😆', '😩', '😩']",70111
['😅'],70131
"['😫', '😫', '😫']",70133
['😓'],70135
['😱'],70136
"['💩', '💩']",70137
"['⛑', '🧐']",70139
['🤦🏻\u200d♂️'],70141
['💙'],70148
['🤣'],70152
['📸'],70156
['👋🏻'],70170
['😂'],70189
['😉'],70193
['⚰️'],70197
"['😍', '😍', '😍', '😍']",70199
['🙄'],70206
['♥️'],70208
['💔'],70210
['🫶🏻'],70214
['📣'],70220
['❤️'],70225
['🦞'],70226
['🤝'],70227
"['😂', '😂']",70231
['🤔'],70254
['😎'],70262
['😀'],70265
['🤔'],70270
"['💙', '🤍', '❤️', '🖤', '🤍', '💙']",70273
"['🤣', '🤣', '🤣', '🤣']",70275
['⬇️'],70287
['😭'],70294
"['🤩', '🤩', '🤩', '🤩', '🤩']",70299
"['😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '😄', '🤡', '🤡', '🤡', '🤡', '🤡', '🤡']",70304
"['😂', '😂', '😂']",70310
['❤'],70317
['🔥'],70319
"['🇮🇹', '⤵️', '🔄', '🇪🇺']",70328
"['😍', '😍', '😍']",70329
['🍽'],70334
"['🙌', '🙌', '🙌', '🙌']",70336
"['💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩', '💩']",70337
['😅'],70344
"['👍', '👍', '👍', '💪', '💪', '💪', '💪']",70354
"['🤔', '🤪', '🤪']",70357
['🍷'],70362
['😂'],70363
['🔴'],70368
"['💪', '💙', '🇬🇪']",70373
"['🤬', '🤬', '🤬']",70378
['😉'],70386
"['💖', '❤️']",70390
"['😂', '🤣']",70393
['😊'],70398
"['0️⃣', '1️⃣', '🗓']",70408
"['🤮', '🤮', '🤮']",70410
['🙄'],70422
['🥲'],70433
['🇪🇸'],70443
['✨'],70445
"['🥳', '🥳', '🥳']",70449
"['👍', '🤔']",70461
['🤦\u200d♂️'],70467
"['✍️', '⏳']",70470
['🥲'],70480
['⤵️'],70507
"['😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂', '😂']",70514
"['😊', '😊', '🤙']",70523
['😘'],70526
['😏'],70527
['☠'],70533
['☠️'],70535
"['🤣', '🤣', '🤣', '🤣', '🇮🇹', '🇮🇹']",70555
['🇺🇦'],70558
['👇'],70564
"['🎤', '💔', '🎵']",70569
['😉'],70571
['🤮'],70573
['😁'],70574
"['🇺🇦', '🌐', '🇮🇹', '🇺🇦']",70580
['😻'],70581
['😁'],70582
['😅'],70594
"['😭', '😭', '😭']",70601
"['❤', '🙏']",70604
"['😂', '😂', '😂', '😂']",70606
['😆'],70619
"['🏡', '😂', '😂', '😂', '😂', '😂', '😂']",70624
"['😬', '😬', '😅', '😂', '😂', '😂', '😂']",70638
['😎'],70641
"['🙏', '🙏', '🙏']",70646
['💓'],70649
['🙌'],70651
['📌'],70666
"['😊', '😊', '🤗']",70667
"['🤦🏻\u200d♂️', '🤦🏻\u200d♂️']",70682
['🥵'],70699
['🥺'],70702
"['🥰', '🌺']",70710
"['‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️', '‼️']",70714
['💪'],70721
"['😅', '😂']",70722
"['😎', '😍']",70727
"['😂', '😂', '😂']",70735
"['⬜', '⬜', '⬜', '⬜', '⬜', '🟩', '🟨', '⬜', '⬜', '⬜', '🟩', '⬜', '⬜', '⬜', '🟩', '🟩', '⬜', '🟨', '⬜', '🟩', '🟩', '⬜', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩', '🟩']",70736
"['😂', '😂', '😂']",70737
"['🥰', '💚', '🥰', '🌺', '🍀', '🤗', '🥰', '🌺', '☀️']",70747
"['😂', '🤣', '😂', '🤣']",70748
['🤣'],70753
['⏩'],70755
['😅'],70758
"['🤣', '🤣', '🤣']",70760
['💩'],70762
"['😂', '😂']",70770
['😂'],70773
"['😭', '😭']",70775
"['😂', '😂', '😂']",70776
"['🤩', '🤩', '🤩']",70784
['❤️'],70786
"['🤔', '☺️']",70787
['😅'],70789
"['💟', '🍀']",70794
"['🫶', '😂']",70797
['😜'],70799
['🤣'],70801
['😘'],70803
"['💖', '💖', '✴️', '✴️']",70804
"['💉', '💉']",70814
"['😘', '😘', '😘']",70815
['😂'],70824
['❤'],70830
['❤️'],70843
"['😓', '😓']",70846
"['🟨', '⬜', '⬜', '⬜', '🟨', '🟩', '🟨', '🟩', '⬜', '⬜', '🟩', '🟩', '🟩', '🟨', '⬜', '🟩', '🟩', '🟩', '🟩', '🟩']",70847
['💪🏻'],70852
['🇳🇴'],70867
['💴'],70869
['💔'],70872
"['😂', '😂']",70879
"['❤️', '❤️', '❤️', '❤️']",70881
"['❤️', '🎤']",70883
"['😁', '😅']",70884
"['💔', '💔', '😪', '😪']",70886
"['🤣', '😏']",70891
"['🥺', '🥺', '🥺', '🥺', '🥺']",70900
['😒'],70910
['😅'],70918
"['🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘', '🆘']",70919
"['🥺', '❤️', '🤗', '🙏']",70921
['😉'],70926
['🤘'],70931
['🤡'],70935
['😁'],70938
"['🎥', '🎥', '🔥', '💙', '🦅']",70944
['😀'],70950
['😎'],70954
['❤'],70962
['🗳'],70967
"['🤔', '🤔', '🤔']",70970
['🥲'],70975
"['😂', '🤡', '🌎']",70979
"['🇮🇹', '🇮🇹']",70981
['🔥'],70983
['🥰'],71003
['😨'],71007
"['😅', '😂']",71009
['❤️'],71015
['😜'],71018
['🌺'],71019
"['🔓', '✅', '✅', '✅', '⚡']",71020
['🤭'],71030
"['😭', '😭', '😭', '😭']",71032
['➡️'],71033
"['🤣', '🤣', '🤣', '🤣', '🤣', '🤣']",71036
['😀'],71037
['😏'],71038
['🇺🇦'],71055
['🤍'],71061
['👏'],71066
['😃'],71070
['😅'],71083
['😉'],71087
"['✅', '⚪', '⚫']",71113
['🌞'],71115
['🎂'],71117
"['🤍', '🖤']",71138
['🆘'],71141
